"Nombre","Cámara de Comercio","Número de Matrícula","Fecha de Matrícula","Estado de la matrícula","Fecha de renovación","Último año renovado","latitud","longitud","direccion"
"OXXO CRA 24","BOGOTA","3451564","2021/11/08","ACTIVA","2025/03/20","2025","4.6365529486811266","-74.0751654999068","Cra. 24 #45b 45, Bogotá"
"OXXO GRECO","BOGOTA","3434216","2021/09/27","ACTIVA","2025/03/20","2025","4.655711","-74.1013182","Bogotá, Colombia"
"OXXO LOS ANDES","BOGOTA","3609633","2022/11/22","ACTIVA","2025/03/20","2025","4.690985599999999","-74.0675691","Cra. 64 # 103-6, Suba, Bogotá, D.C., Bogotá, Bogotá, D.C."
"OXXO NORTH POINT","BOGOTA","3198752","2019/12/20","ACTIVA","2025/03/20","2025","4.7317034","-74.0234941","Bogotá, Colombia"
"OXXO SANTO TOMAS","BOGOTA","3024929","2018/10/12","ACTIVA","2025/03/20","2025","4.6382901","-74.0655057","Bogotá, Colombia"
"OXXO SAUZALITO","BOGOTA","3121471","2019/06/04","ACTIVA","2025/03/20","2025","4.6546325","-74.1119255","Bogotá, Colombia"
"OXXO TIBANA OPORTO","BOGOTA","3756477","2023/11/27","ACTIVA","2025/03/20","2025","4.6095013","-74.1083517","Bogotá, Colombia"
"OXXO TORRE CIEN","BOGOTA","3182980","2019/10/23","ACTIVA","2025/03/20","2025","4.683055511204735","-74.04492232037276","Ac 100 #11b - 01, Bogotá"
"OXXO TORRE SAPIENCIA","BOGOTA","3798297","2024/03/19","ACTIVA","2025/03/20","2025","4.704775199999999","-74.05371579999999","Bogotá, Colombia"
"OXXO TORRE VIVA 26","BOGOTA","3094559","2019/04/03","ACTIVA","2025/03/20","2025","4.6735837","-74.11711389999999","Bogotá, Colombia"
"OXXO VILLAS 95 15","BOGOTA","3895015","2024/11/26","ACTIVA","2025/03/20","2025","4.680882299999999","-74.0501127","C/MARCA, Cl. 95 #15-09, Chapinero, Bogotá, Cundinamarca, Colombia"
"OXXO MILLA DE ORO","BOGOTA","3678685","2023/05/10","ACTIVA","2025/03/20","2025","4.8982449","-74.0321493","Cajicá, Cundinamarca, Colombia"
"OXXO CONNECTA 80","BOGOTA","3958566","2025/05/06","ACTIVA","2025/05/06","2025","4.6971076","-74.0870916","Calle 81 B con, Av. Boyacá, Bogotá, Colombia"
"OXXO TRES ESQUINAS","BOGOTA","3654712","2023/03/17","ACTIVA","2025/03/20","2025","4.8786619","-74.0382271","Chía, Cundinamarca, Colombia"
"OXXO ATABANZA","BOGOTA","3035196","2018/11/08","ACTIVA","2025/03/20","2025","4.7095169","-74.0624507","Cl 127 A #53A-45, Bogotá, Colombia"
"OXXO VALPARAISO 127","BOGOTA","3998844","2025/08/12","ACTIVA","2025/08/12","2025","4.7027432","-74.02979850000001","Ac 127 #7a-28, Bogotá, Colombia"
"OXXO 147","BOGOTA","2040045","2010/10/29","CANCELADA","2019/03/29","2019","4.7267963","-74.0348571","Cl 147 #12-01, Usaquén, Bogotá, Cundinamarca, Colombia"
"OXXO CEDRO","BOGOTA","2149862","2011/10/12","ACTIVA","2025/03/20","2025","4.7267963","-74.0348571","Cl 147 #12-01, Usaquén, Bogotá, Cundinamarca, Colombia"
"OXXO CEDRO EXPRESS 148","BOGOTA","3994551","2025/07/31","ACTIVA","2025/07/31","2025","","",""
"OXXO SOACHA BOCHICA","BOGOTA","3699577","2023/06/30","ACTIVA","2025/03/20","2025","4.578989","-74.21922359999999","Cl 15 #10-24, Soacha, Cundinamarca, Colombia"
"OXXO LA FRAGUA","BOGOTA","3828049","2024/05/31","ACTIVA","2025/03/20","2025","4.593960399999999","-74.1082545","Cl 17 Sur #29a49, Bogotá, Colombia"
"OXXO CALLE 34","BOGOTA","3513266","2022/04/09","ACTIVA","2025/03/20","2025","4.6235643","-74.0738269","Cl 34 #19, Teusaquillo, Bogotá, Cundinamarca, Colombia"
"OXXO 72 CARACAS","BOGOTA","3992661","2025/07/28","ACTIVA","2025/07/28","2025","4.658774","-74.061517","Cl 72 #14 - 33, Bogotá, Colombia"
"OXXO ALAMOS NORTE","BOGOTA","3601236","2022/10/27","ACTIVA","2025/03/20","2025","4.7044049","-74.1169594","Cl 72 #100b-28, Bogotá, Colombia"
"OXXO SANTA HELENITA","BOGOTA","2626008","2015/10/20","ACTIVA","2025/03/20","2025","4.691799899999999","-74.1010002","Cl 72 #10778, Bogotá, Colombia"
"OXXO BONANZA","BOGOTA","3568862","2022/08/12","ACTIVA","2025/03/20","2025","4.6845205","-74.0918615","Cl 72 #70-22, Bogotá, Colombia"
"OXXO SAN PATRICIO 106","BOGOTA","3554894","2022/07/13","ACTIVA","2025/03/20","2025","4.6908528","-74.0463549","Cl. 106 #15-52, Bogotá, Colombia"
"OXXO ESTACION 106","BOGOTA","3928533","2025/02/27","ACTIVA","2025/02/27","2025","4.6934129","-74.05558769999999","Cl. 106 #23-61, Bogotá, Colombia"
"OXXO LUSITANIA AV 68","BOGOTA","3736966","2023/09/29","ACTIVA","2025/03/20","2025","4.6342428","-74.12055870000002","Cl. 11 #68, Bogotá, Colombia"
"OXXO LA CANDELARIA","BOGOTA","2230345","2012/07/03","ACTIVA","2025/03/20","2025","4.5962426","-74.07231329999999","Cl. 11, Bogotá, Colombia"
"OXXO EMPRESARIAL SANTA BARBARA","BOGOTA","3888354","2024/11/02","ACTIVA","2025/03/20","2025","4.692934699999999","-74.0339503","Cl. 114 #9-01, Usaquén, Bogotá, Cundinamarca, Colombia"
"OXXO SAN VICTORINO","BOGOTA","3007543","2018/09/04","ACTIVA","2025/03/20","2025","4.6012601","-74.0781994","Cl. 12 #10-95 a 10, 1, Bogotá, Colombia"
"OXXO MULTICENTRO","BOGOTA","3159640","2019/08/29","ACTIVA","2025/03/20","2025","4.702159099999999","-74.0433243","Cl. 124, Bogotá, Colombia"
"OXXO VILLA RINCON","BOGOTA","3789140","2024/02/28","ACTIVA","2025/03/20","2025","4.726023303563574","-74.096054459935","Cl. 128c #95b40, Bogotá"
"OXXO PRADO 129","BOGOTA","3467684","2022/01/13","ACTIVA","2025/03/20","2025","4.716275","-74.0586758","Cl. 129 #52-26, Bogotá, Colombia"
"OXXO CENTRO COMERCIAL CARACAS","BOGOTA","3893094","2024/11/19","ACTIVA","2025/03/20","2025","","",""
"OXXO CENTRO CRA 7","BOGOTA","3035180","2018/11/08","ACTIVA","2025/03/20","2025","4.5998607","-74.07434549999999","Cl. 12b #6-99, Bogotá, Colombia"
"OXXO MAGDALENA","BOGOTA","2206294","2012/04/20","ACTIVA","2025/03/20","2025","4.6245276","-74.0678555","Cl. 13 #36, Bogotá, Colombia"
"OXXO EDS NOVOTECH","BOGOTA","3641462","2023/02/21","ACTIVA","2025/03/20","2025","4.768668","-74.16862619999999","La Isla, Tenjo, Cundinamarca, Colombia"
"OXXO EDS ZONA INDUSTRIAL","BOGOTA","3657120","2023/03/23","ACTIVA","2025/03/20","2025","4.6351358","-74.1146413","Cl. 13 #65-18, Bogotá, Colombia"
"OXXO ANTIGUA","BOGOTA","3771485","2024/01/24","ACTIVA","2025/03/20","2025","4.7143459","-74.0368392","Cl. 134 #11-10, Bogotá, Colombia"
"OXXO EDS COMERCIAL","BOGOTA","3771647","2024/01/24","ACTIVA","2025/03/20","2025","5.023432133181161","-74.00146746327921","Cra. 10 #5-84, Zipaquirá, Cundinamarca"
"OXXO EDS EL PIRE","BOGOTA","3709865","2023/07/26","ACTIVA","2025/03/20","2025","4.5709085","-74.22673379999999","Cra. 4 #47, Soacha, Cundinamarca, Colombia"
"OXXO EDS EL ROBLE","BOGOTA","3778077","2024/02/06","ACTIVA","2025/03/20","2025","","",""
"OXXO EDS ESTACION CENTRAL","BOGOTA","3698767","2023/06/28","ACTIVA","2025/03/20","2025","4.622358542157723","-74.09109537465679","Cra. 34 #1917, Puente Aranda, Bogotá"
"OXXO EDS IBERIA","BOGOTA","3528856","2022/05/16","ACTIVA","2025/03/20","2025","4.7198907","-74.0588791","Cl. 134 #53-51, Bogotá, Colombia"
"OXXO COSTA AZUL","BOGOTA","3411963","2021/08/11","ACTIVA","2025/03/20","2025","4.740114999999999","-74.0943705","Cl. 139 #10113, Bogotá, Colombia"
"OXXO VILLAMARIA","BOGOTA","3094575","2019/04/03","ACTIVA","2025/03/20","2025","4.7429286","-74.1024419","Cl. 139 #110b-29, Bogotá, Colombia"
"OXXO EL RINCON","BOGOTA","3411970","2021/08/11","ACTIVA","2025/03/20","2025","4.7385687","-74.0890594","Cl. 139 #95a30, Bogotá, Colombia"
"OXXO SIMCA","BOGOTA","3573763","2022/08/25","ACTIVA","2025/03/20","2025","4.8636853","-74.0612277","Cl. 14, Chía, Cundinamarca, Colombia"
"OXXO 140","BOGOTA","2037456","2010/10/21","ACTIVA","2025/03/20","2025","4.723955360726377","-74.04471655723002","Cra. 18 #140-27, Bogotá"
"OXXO CEDRITOS","BOGOTA","2119829","2011/07/12","ACTIVA","2025/03/20","2025","4.7209429","-74.03994829999999","Cl. 140 #13-06, Bogotá, Colombia"
"OXXO CONTADOR","BOGOTA","3916189","2025/02/04","ACTIVA","2025/02/04","2025","4.7187819","-74.0467692","Cra 19 #13476, Bogotá, Colombia"
"OXXO FERIA 140","BOGOTA","2149861","2011/10/12","CANCELADA","2019/03/29","2019","","",""
"OXXO SUBA NAVETAS","BOGOTA","3651707","2023/03/13","ACTIVA","2025/03/20","2025","4.744619399999999","-74.08956200000002","Cl. 147c #99 - 15, Bogotá, Colombia"
"OXXO SUBA 151","BOGOTA","3458214","2021/11/25","ACTIVA","2025/03/20","2025","4.7480218","-74.0856043","Cl. 151 #94, Suba, Bogotá, Colombia"
"OXXO IMPERIAL","BOGOTA","3756478","2023/11/27","ACTIVA","2025/03/20","2025","4.7519421","-74.0931303","Cl. 152 #152-35, Suba, Bogotá, Colombia"
"OXXO NATIONAL PARK","BOGOTA","3816583","2024/05/03","ACTIVA","2025/03/20","2025","4.622769267882575", "-74.06683907466844","Ak 7 #35-11, Bogotá"
"OXXO RESERVA DE COLINA","BOGOTA","3533282","2022/05/24","ACTIVA","2025/03/20","2025","4.7408854378453205","-74.0600292041154"1,"Cl. 153 #56-90, Suba, Bogotá"
"OXXO ESTRELLA NORTE","BOGOTA","3577988","2022/09/02","ACTIVA","2025/03/20","2025","4.7413192","-74.0457842","Cl. 161 #21 - 09, Bogotá, Colombia"
"OXXO LA ESTRELLA 1","BOGOTA","3513265","2022/04/09","ACTIVA","2025/03/20","2025","4.626865044655052","-74.07433298376046","Cl 34 #19, Teusaquillo, Bogotá, Cundinamarca"
"OXXO USAQUEN PLAZA","BOGOTA","3994549","2025/07/31","ACTIVA","2025/07/31","2025","4.6947237","-74.032468","Ak 7 #117-4, Bogotá, Colombia"
"OXXO JARDINES DEL ORIENTE","BOGOTA","3746986","2023/10/26","ACTIVA","2025/03/20","2025","4.7409303","-74.0410632","Cl. 161a #17-07, Bogotá, Colombia"
"OXXO PARALELA MEDICO","BOGOTA","3958578","2025/05/06","ACTIVA","2025/05/06","2025","4.744439499999999","-74.0470574","Cl. 163a #22-80, Usaquén, Bogotá, D.C, Bogotá, Colombia"
"OXXO BARCELONA","BOGOTA","3468905","2022/01/17","ACTIVA","2025/03/20","2025","4.865596356537641","-74.03892905860356","Av. Pradilla, Chía, Cundinamarca"
"OXXO BRITALIA NORTE","BOGOTA","3832641","2024/06/13","ACTIVA","2025/03/20","2025","4.7455767","-74.05035579999999","Cl. 163b #48 - 80, Bogotá, Colombia"
"OXXO PIJAO","BOGOTA","3980617","2025/07/01","ACTIVA","2025/07/01","2025","","",""
"OXXO URBAN 165","BOGOTA","3880521","2024/10/11","ACTIVA","2025/03/20","2025","4.7464549","-74.0483248","Cl. 165 #45-46, Bogotá, Colombia"
"OXXO CALLE 166","BOGOTA","3513264","2022/04/09","ACTIVA","2025/03/20","2025","4.7457167","-74.0399012","Cra. 17 #166-08, Usaquén, Bogotá, Cundinamarca, Colombia"
"OXXO TOBERIN CENTRO","BOGOTA","2040050","2010/10/29","ACTIVA","2025/03/20","2025","4.746781599999999","-74.04424399999999","Cl. 166 #20-72, Usaquén, Bogotá, Cundinamarca, Colombia"
"OXXO LA LAGUNA","BOGOTA","3444113","2021/10/19","ACTIVA","2025/03/20","2025","4.6715861","-74.1479288","Cl. 16h #100-03, Bogotá, Colombia"
"OXXO SOLUZONA","BOGOTA","3264426","2020/07/23","ACTIVA","2025/03/20","2025","4.639500099999999","-74.1157279","Cl. 17 #60-65, Puente Aranda, Bogotá, Cundinamarca, Colombia"
"OXXO VILLA PRADO","BOGOTA","3444123","2021/10/19","ACTIVA","2025/03/20","2025","4.7554302","-74.0543775","Cl. 173, Bogotá, Colombia"
"OXXO BAVIERA 174","BOGOTA","3533276","2022/05/24","ACTIVA","2025/03/20","2025","4.755760299999999","-74.05016049999999","Cl. 174 #51-04, Bogotá, Colombia"
"OXXO LA FELICIDAD 75","BOGOTA","3880720","2024/10/11","ACTIVA","2025/03/20","2025","4.6560674","-74.12496569999999","Cra. 75A #20, Bogotá, Colombia"
"OXXO MERIDIANO 13 DEL ESTE","BOGOTA","3807383","2024/04/10","ACTIVA","2025/03/20","2025","4.6537675","-74.1302383","Cl. 18 #77-51, Fontibón, Bogotá, Cundinamarca, Colombia"
"OXXO PLAZA RESTREPO","BOGOTA","3444114","2021/10/19","ACTIVA","2025/03/20","2025","4.586033","-74.1023948","Cl. 18 Sur #22-02, Bogotá, Colombia"
"OXXO TERRAZE 183","BOGOTA","3807396","2024/04/10","ACTIVA","2025/03/20","2025","4.760325799999999","-74.0299059","Cl. 183 #8A-71, Bogotá, Colombia"
"OXXO PARQUE RESTREPO","BOGOTA","3411976","2021/08/11","ACTIVA","2025/03/20","2025","4.5837651","-74.10159469999999","Cl. 19 Sur, Bogotá, Colombia"
"OXXO CAMINO DEL NORTE","BOGOTA","3453752","2021/11/12","ACTIVA","2025/03/20","2025","4.7698155","-74.0306663","Cl. 193 #8d-91, Bogotá, Colombia"
"OXXO EDS LAS AGUAS","BOGOTA","3698758","2023/06/28","ACTIVA","2025/03/20","2025","4.603932","-74.06716879999999","Cl 20 #226, Bogotá, Colombia"
"OXXO SEPTIMA NIEVES","BOGOTA","3182966","2019/10/23","ACTIVA","2025/03/20","2025","4.6069885","-74.07093200000001","Cl. 21 #6-99 a 6-97, Bogotá, Colombia"
"OXXO TADEO","BOGOTA","3873094","2024/09/23","ACTIVA","2025/03/20","2025","4.6072684","-74.0673703","Cl. 23 #4-06, Bogotá, Colombia"
"OXXO MEDERI 24","BOGOTA","3958574","2025/05/06","ACTIVA","2025/05/06","2025","4.6228205","-74.08111029999999","Cl. 24 #27A-68, Los Mártires, Bogotá, D.C, Bogotá, Colombia"
"OXXO PASEO GRAN AMERICA","BOGOTA","3757246","2023/11/29","ACTIVA","2025/03/20","2025","4.626066799999999","-74.08624619999999","Cl. 24 #32-67, Bogotá, Colombia"
"OXXO 7-24","BOGOTA","3839128","2024/06/28","ACTIVA","2025/03/20","2025","4.6101924","-74.0707486","Cl. 24 #7-43, Bogotá, Colombia"
"OXXO SALITRE","BOGOTA","3528865","2022/05/16","ACTIVA","2025/03/20","2025","4.6725681777461165","-74.0998098878701","Cl. 63c #70-05, Engativá, Bogotá"
"OXXO PARQUE MODELIA","BOGOTA","3554886","2022/07/13","ACTIVA","2025/03/20","2025","4.6669603","-74.1190012","Cl. 24b #75-02, Bogotá, Colombia"
"OXXO KENNEDY CLL 26","BOGOTA","3385610","2021/06/08","ACTIVA","2025/03/20","2025","4.6246293","-74.1472473","Cl. 26 Sur #78-7, Bogotá, Colombia"
"OXXO COUNTRY SUR","BOGOTA","3816589","2024/05/03","ACTIVA","2025/03/20","2025","4.5723997","-74.098168","Cl. 27 Sur #10-02, Bogotá, Colombia"
"OXXO SANTIAGO PEREZ","BOGOTA","3746991","2023/10/26","ACTIVA","2025/03/20","2025","4.5845705","-74.10996659999999","Cl. 27 Sur #24-15, Bogotá, Colombia"
"OXXO TEUSAQUILLO 27-25","BOGOTA","3709869","2023/07/26","ACTIVA","2025/03/20","2025","4.6233376","-74.0765978","Cl. 27a #24-62, Bogotá, Colombia"
"OXXO JORGE GAITAN","BOGOTA","3739236","2023/10/05","ACTIVA","2025/03/20","2025","4.6091475","-74.1117009","Cl. 2b #39-7, Bogotá, Colombia"
"OXXO SEVILLA","BOGOTA","3855548","2024/08/08","ACTIVA","2025/03/20","2025","4.5894476","-74.0911327","Cl. 3 Sur #1382, Bogotá, Colombia"
"OXXO 73 KENNEDY","BOGOTA","3464569","2022/01/03","ACTIVA","2025/03/20","2025","4.6210096","-74.14736429999999","Cl. 35c Sur #73c-2 a 73c-48, Bogotá, Colombia"
"OXXO 78 KENNEDY","BOGOTA","3500854","2022/03/17","ACTIVA","2025/03/20","2025","4.6222216","-74.14995549999999","Cl. 36 Sur #78-37, Kennedy, Bogotá, Colombia"
"OXXO SAN ESTEBAN","BOGOTA","3632301","2023/02/02","ACTIVA","2025/03/20","2025","4.6021636","-74.1291117","Cl. 37 Sur #20, Bogotá, Colombia"
"OXXO AV. QUIMBAYA","BOGOTA","3753388","2023/11/16","ACTIVA","2025/03/20","2025","4.6080364","-74.1466372","Cl. 39b Sur #72j-45 local 33 34, Kennedy, Bogotá, Cundinamarca, Colombia"
"OXXO ZIPAQUIRA ESTACION DEL TREN","BOGOTA","3723821","2023/08/30","ACTIVA","2025/03/20","2025","5.021685199999999","-74.0016622","Cl. 4 #10-98, Zipaquirá, Cundinamarca, Colombia"
"OXXO KENNEDY CENTRAL","BOGOTA","3134868","2019/07/04","ACTIVA","2025/03/20","2025","4.6181056","-74.1530976","Cl. 40 Sur #73d, Bogotá, Colombia"
"OXXO KENNEDY SUR","BOGOTA","3641487","2023/02/21","ACTIVA","2025/03/20","2025","4.617997093485051","-74.1639764771329","Av. Cdad. de Villavicencio #36 78 L, Kennedy, Bogotá"
"OXXO TORRES DE TIMIZA","BOGOTA","3655758","2023/03/22","ACTIVA","2025/03/20","2025","4.6108554","-74.1582387","Cl. 42 Sur #74-30, Bogotá, Colombia"
"OXXO CALLE 44","BOGOTA","3365731","2021/04/13","ACTIVA","2025/03/20","2025","4.6466745","-74.09296599999999","Cl. 44, Bogotá, Colombia"
"OXXO MARSELLA 70","BOGOTA","3880669","2024/10/11","ACTIVA","2025/03/20","2025","4.6270903","-74.13202120000001","Cl. 5 #70A-43, Bogotá, Colombia"
"OXXO QUESADA 52","BOGOTA","3699583","2023/06/30","ACTIVA","2025/03/20","2025","4.6396372","-74.0673935","Cl. 52 #14-72, Bogotá, Colombia"
"OXXO ALFONSO LOPEZ","BOGOTA","3846649","2024/07/17","ACTIVA","2025/03/20","2025","4.635782799999999","-74.07516509999999","Cra. 24 #45b 45, Bogotá, Colombia"
"OXXO GALERIAS 28","BOGOTA","3741577","2023/10/11","ACTIVA","2025/03/20","2025","4.6416571","-74.0771661","Cl. 52a #27A-63, Bogotá, Colombia"
"OXXO PAULO VI","BOGOTA","3920444","2025/02/12","ACTIVA","2025/02/12","2025","4.649491241811377","-74.09009597047084","Cl. 53 #55-91, Bogotá"
"OXXO GALERIAS 53","BOGOTA","3464565","2022/01/03","ACTIVA","2025/03/20","2025","4.6414633","-74.0731325","Cl. 53 #79, Bogotá, Colombia"
"OXXO CALLE 57","BOGOTA","2712742","2016/07/22","CANCELADA","2019/03/29","2019","4.6443214316860795","-74.06507676926448","Ac. 57 #13-60, Bogotá"
"OXXO PALMAS","BOGOTA","2119832","2011/07/12","ACTIVA","2025/03/20","2025","4.6445348","-74.06773009999999","C. 56A #15A-13, Teusaquillo, Bogotá, Colombia"
"OXXO SAN LUIS","BOGOTA","3523579","2022/05/04","ACTIVA","2025/03/20","2025","4.645665","-74.0738337","Ac. 57 #26-12, Bogotá, Colombia"
"OXXO FEDERMAN","BOGOTA","3528859","2022/05/16","ACTIVA","2025/03/20","2025","4.648103","-74.0815992","Cl. 57b #36a-33 a 36a-1, Bogotá, Colombia"
"OXXO OLARTE","BOGOTA","3839059","2024/06/28","ACTIVA","2025/03/20","2025","4.599832775279507","-74.1669694752802","Cl. 57b Sur #8, Bogotá"
"OXXO CAJICA FONTANA COMERCIAL","BOGOTA","3669840","2023/04/20","ACTIVA","2025/03/20","2025","4.923630999999999","-74.0329697","Cl. 6 #14-65 Local 106, Cajicá, Cajicá, Cundinamarca, Colombia"
"OXXO GUATOQUE","BOGOTA","3513262","2022/04/09","ACTIVA","2025/03/20","2025","4.6047269","-74.0950526","Cl. 6 #26-74, Bogotá, Colombia"
"OXXO BONAVISTA","BOGOTA","2604035","2015/08/14","ACTIVA","2025/03/20","2025","4.5890966","-74.162379","Cl. 63 Sur #70b89, Bogotá, Colombia"
"OXXO SAN SEBASTIAN","BOGOTA","3467686","2022/01/13","ACTIVA","2025/03/20","2025","4.679785799999999","-74.1088912","Cl. 63b, Bogotá, Colombia"
"OXXO COSMOS 64","BOGOTA","1930656","2009/09/15","ACTIVA","2025/03/20","2025","4.650510400000001","-74.06324339999999","Cl. 64 #11-37, Chapinero, Bogotá, Cundinamarca, Colombia"
"OXXO CARACAS 64","BOGOTA","3866913","2024/09/06","ACTIVA","2025/03/20","2025","4.6515979","-74.064493","Cl. 64 #14-10, Barrios Unidos, Bogotá, Cundinamarca, Colombia"
"OXXO SAN MIGUEL","BOGOTA","3588662","2022/09/27","ACTIVA","2025/03/20","2025","4.6613799","-74.0812572","Cl. 64a #52-53, Bogotá, Colombia"
"OXXO BOSA ZONA BANCARIA","BOGOTA","3007531","2018/09/04","ACTIVA","2025/03/20","2025","4.6060471","-74.18430940000002","Cl. 65 Sur #78l-65, Bogotá, Colombia"
"OXXO CALLE 67","BOGOTA","2243263","2012/08/10","ACTIVA","2025/03/20","2025","4.652807999999999","-74.06128319999999","Cl. 67 #10a-56, Bogotá, Colombia"
"OXXO PLAZA FID","BOGOTA","3818893","2024/05/08","ACTIVA","2025/03/20","2025","4.6507832","-74.05878059999999","Cl. 67 #7 - 35, Chapinero, Bogotá, Cundinamarca, Colombia"
"OXXO AMERICA OCCIDENTAL","BOGOTA","3063347","2019/02/06","ACTIVA","2025/03/20","2025","4.6185877","-74.1385399","Cl. 6a Sur #71d-2 a, Cra. 71d #98, Bogotá, Colombia"
"OXXO AMERICAS 72","BOGOTA","3871649","2024/09/18","ACTIVA","2025/03/20","2025","4.625702795434202","-74.13800327038693","Ac. 3 #71g-67, Cra. 71g #1 a, Bogotá"
"OXXO AMERICAS BOYACA","BOGOTA","3978153","2025/06/24","ACTIVA","2025/06/24","2025","4.61707364701993","-74.13727123764272","Cra. 71d # 8-52, Kennedy, Bogotá, D.C., Bogotá, Bogotá, D.C."
"OXXO BOG AMERICAS","BOGOTA","3994545","2025/07/31","ACTIVA","2025/07/31","2025","","",""
"OXXO CENTRAL PARK","BOGOTA","3554877","2022/07/13","ACTIVA","2025/03/20","2025","4.857459599999999","-74.0609904","Cl. 7 #10-05, Chía, Cundinamarca, Colombia"
"OXXO LOS ALAMOS 90","BOGOTA","3911440","2025/01/27","ACTIVA","2025/01/27","2025","4.6955842","-74.1102356","Cl. 70A #90-6, Engativá, Bogotá, D.C, Bogotá, Colombia"
"OXXO DIVERPLAZA","BOGOTA","3016713","2018/09/24","ACTIVA","2025/03/20","2025","4.702213899999999","-74.1173654","Cl. 71B #100-11, Bogotá, Colombia"
"OXXO PEDREGAL","BOGOTA","3946950","2025/04/07","ACTIVA","2025/04/07","2025","4.705915255716538","-74.09631461134093","Dg. 84a #82-49, Bogotá"
"OXXO SANTA MARIA 73","BOGOTA","3802075","2024/03/27","ACTIVA","2025/03/20","2025","4.6910478","-74.0981242","Cl. 73 #7563, Bogotá, Colombia"
"OXXO NEPAL 73","BOGOTA","3984119","2025/07/09","ACTIVA","2025/07/09","2025","","",""
"OXXO URBAN DISTRICT","BOGOTA","3900715","2024/12/26","ACTIVA","2025/03/20","2025","4.6635304","-74.0635595","Cl. 74 #20C-04, Bogotá, Colombia"
"OXXO MERCADO LAS FERIAS","BOGOTA","3662203","2023/04/03","ACTIVA","2025/03/20","2025","4.6882858","-74.0887303","Cl. 75 #70-04, Engativá, Bogotá, Colombia"
"OXXO GARCES NAVAS","BOGOTA","3727916","2023/09/07","ACTIVA","2025/03/20","2025","4.7099375","-74.1205995","Cl. 75a #106-4, Bogotá, Colombia"
"OXXO NOGALES 76","BOGOTA","3533285","2022/05/24","ACTIVA","2025/03/20","2025","4.6590432","-74.0529813","Cl. 76 #7-8, Bogotá, Colombia"
"OXXO PARQUE CENTRAL","BOGOTA","3762158","2024/01/02","ACTIVA","2025/03/20","2025","4.7241899","-74.13650659999999","Cl. 77 #129, Bogotá, Colombia"
"OXXO CASTILLA 78","BOGOTA","3469288","2022/01/17","ACTIVA","2025/03/20","2025","4.6365809","-74.1429186","Cl. 7b #78-2 a 78-98, Bogotá, Colombia"
"OXXO SANTA MATILDE","BOGOTA","3264429","2020/07/23","ACTIVA","2025/03/20","2025","4.6017773","-74.1103957","Cl. 8 Sur #35a-8, Bogotá, Colombia"
"OXXO HIPOTECHO SUR","BOGOTA","3367672","2021/04/16","ACTIVA","2025/03/20","2025","4.6180765","-74.12954669999999","Cl. 8 Sur #69a-2 a, Cra. 69a #12, Bogotá, Colombia"
"OXXO ANDINO","BOGOTA","2037443","2010/10/21","CANCELADA","2016/03/31","2016","","",""
"OXXO LA 82","BOGOTA","3498378","2022/03/14","ACTIVA","2025/03/20","2025","4.668440299999999","-74.0584804","Cl. 82 #18-49, Bogotá, Colombia"
"OXXO SAN BASILIO","BOGOTA","3763673","2024/01/09","ACTIVA","2025/03/20","2025","4.7185973","-74.1127709","Cl. 83 #1083, Bogotá, Colombia"
"OXXO EL RETIRO","BOGOTA","2751164","2016/11/02","ACTIVA","2025/03/20","2025","4.6686444","-74.05418089999999","Cl. 84 #13-17, Bogotá, Colombia"
"OXXO POLO","BOGOTA","3444093","2021/10/19","ACTIVA","2025/03/20","2025","4.674333600000001","-74.06284990000002","Cl. 86 #2414, Bogotá, Colombia"
"OXXO SAN ANDRESITO 38","BOGOTA","3134876","2019/07/04","ACTIVA","2025/03/20","2025","","",""
"OXXO BARRIO BAVARIA","BOGOTA","3523578","2022/05/04","ACTIVA","2025/03/20","2025","4.6416147","-74.1401047","Cl. 9 #78-16, Kennedy, Bogotá, Colombia"
"OXXO CHICO","BOGOTA","2567602","2015/04/28","ACTIVA","2025/03/20","2025","4.674383199999999","-74.053457","Cl. 90 #15-21, Bogotá, Colombia"
"OXXO VIRREY 90","BOGOTA","3870595","2024/09/16","ACTIVA","2025/03/20","2025","4.6760394","-74.0564457","Cl. 90 #19-29, Chapinero, Bogotá, Cundinamarca, Colombia"
"OXXO CASTELLANA","BOGOTA","3444106","2021/10/19","ACTIVA","2025/03/20","2025","4.68403386922849", "-74.06005403379204","Cl. 95 #47-22, Bogotá"
"OXXO PARQUE CASTELLANA","BOGOTA","3992685","2025/07/28","ACTIVA","2025/07/28","2025","4.6840189","-74.06005619999999","Cl. 95 #47-22, Bogotá, Colombia"
"OXXO AUTO 100","BOGOTA","2751161","2016/11/02","ACTIVA","2025/03/20","2025","4.6858679","-74.0558211","Cl. 98 # 22-64, Bogotá, Colombia"
"OXXO EDS COTA","BOGOTA","3699586","2023/06/30","ACTIVA","2025/03/20","2025","4.8023751","-74.09682889999999","Cota, Cundinamarca, Colombia"
"OXXO SANTA BIBIANA 106","BOGOTA","3624193","2023/01/18","ACTIVA","2025/03/20","2025","4.6934678","-74.0510311","Cra 19 #106a, Bogotá, Colombia"
"OXXO NAVARRA 114","BOGOTA","3568874","2022/08/12","ACTIVA","2025/03/20","2025","4.6969503","-74.0504136","Cra 19 #114-1, Bogotá, Colombia"
