Nombre,Cámara de Comercio,Número de Matrícula,Fecha de Matrícula,Estado de la matrícula,Fecha de renovación,Último año renovado,latitud,longitud,direccion
MINIMERCADO JUSTO Y BUENO OCAÑA,OCANA,29344,2016/07/05,ACTIVA,2021/02/17,2021,8.267859999999999,-73.3634756,"Cl 7 #43-246, Ocaña, Norte de Santander, Colombia"
MINIMERCADO JUSTO Y BUENO BARBOSA,BUCARAMANGA,9000408506,2018/07/16,ACTIVA,2021/03/17,2021,6.436641,-75.3315,"Cl. 13 #14 37, Barbosa, Antioquia, Colombia"
SUPERMERCADO JUSTO Y BUENO SAN ANDRESITO LA 38,BOGOTA,2674199,2016/04/08,ACTIVA,2021/03/19,2021,4.6183721,-74.1047227,"Cl. 9 #41b-16, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO FUSA LA VENTA,BOGOTA,2862137,2017/08/30,ACTIVA,2021/03/19,2021,4.3327497,-74.37454029999999,"Dg. 25 #61-86, Fusagasugá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO FUSAGASUGA,BOGOTA,2725472,2016/08/25,ACTIVA,2021/03/19,2021,4.3416657,-74.3616991,"Cl. 9 #6-11, Fusagasugá, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO FUSA EL TEJAR,BOGOTA,3130299,2019/06/21,ACTIVA,2021/03/19,2021,4.3327497,-74.37454029999999,"Dg. 25 #61-86, Fusagasugá, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO FUSA PLAZA,BOGOTA,3175925,2019/10/04,ACTIVA,2021/03/19,2021,4.3327497,-74.37454029999999,"Dg. 25 #61-86, Fusagasugá, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO FUSA SAN FERNANDO,BOGOTA,3096564,2019/04/08,ACTIVA,2021/03/19,2021,4.3327497,-74.37454029999999,"Dg. 25 #61-86, Fusagasugá, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO ROMA,BOGOTA,3196057,2019/12/05,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO SIMIJACA,BOGOTA,3300247,2020/10/22,ACTIVA,2021/03/19,2021,5.503430199999999,-73.8517074,"Cl. 9 #7 - 38, Simijaca, Simijacá, Cundinamarca, Colombia"
JUSTO Y BUENO BARRANQUILLA CALLE 93,BARRANQUILLA,744895,2019/09/13,ACTIVA,2021/03/31,2021,11.0029411,-74.82731679999999,"Cl. 93 # 43 - 138, Nte. Centro Historico, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO BARRANQUILLA LA CAMPIÑA,BARRANQUILLA,744896,2019/09/13,CANCELADA,2019/09/13,2019,,,
JUSTO Y BUENO BARRANQUILLA LA CAMPIÑA,BARRANQUILLA,751046,2019/11/29,CANCELADA,2021/03/31,2021,,,
MINIMERCADO JUSTO Y BUENO MEDELLIN ARANJUEZ SAN ISIDRO,MEDELLIN PARA ANTIOQUIA,67206802,2018/12/17,ACTIVA,2021/03/31,2021,6.2866585,-75.5646604,"Cl. 94A #55-26, Aranjuez, Medellín, Aranjuez, Medellín, Antioquia, Colombia"
SUPERMERCADO JUSTO Y BUENO CHIGORODO,URABA,95665,2019/09/05,ACTIVA,2021/03/29,2021,7.666749899999999,-76.6785435,"a 100-107, Cl. 92 #1001, Chigorodo, Chigorodó, Antioquia, Colombia"
SUPERMERCADO JUSTO Y BUENO CHIGORODO CALLE NUEVA DEL COMERCIO,URABA,97448,2020/02/07,ACTIVA,2021/03/29,2021,7.666749899999999,-76.6785435,"a 100-107, Cl. 92 #1001, Chigorodo, Chigorodó, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO PONTEVEDRA,BOGOTA,2854922,2017/08/15,CANCELADA,2019/03/21,2019,,,
SUPERMERCADO JUSTO Y BUENO APARTADO EL ORTIZ,URABA,96519,2019/11/20,ACTIVA,2021/03/29,2021,7.8833689,-76.6339206,"Cl. 99 #10255, Apartadó, Antioquia, Colombia"
MINIMERCADO JUSTO Y BUENO EL SOCORRO,BOGOTA,2751019,2016/11/02,ACTIVA,2021/03/19,2021,,,
MINIMERCADO JUSTO Y BUENO COGUA,BOGOTA,3034034,2018/11/06,ACTIVA,2021/03/19,2021,5.0600971,-73.97999709999999,"Cogua, Cundinamarca, Colombia"
JUSTO Y BUENO SANTA MARTA POLIDEPORTIVO,SANTA MARTA PARA EL MAGDALENA,236097,2020/12/02,ACTIVA,2021/03/30,2021,11.2390607,-74.1928846,"Comuna 4, Santa Marta, Magdalena, Colombia"
MINIMERCADO JUSTO Y BUENO MIRADOR DEL QUINDIO LA PAVONA,ARMENIA,229080,2018/10/04,CANCELADA,2020/02/19,2020,,,
MINIMERCADO JUSTO Y BUENO CONSACA,PASTO,206321,2021/02/02,CANCELADA,2021/02/02,2021,1.2082732,-77.4699826,"Consaca - Sandona, Consaca, Nariño, Colombia"
MINIMERCADO JUSTO Y BUENO GALICIA,BUCARAMANGA,9000495827,2021/07/22,ACTIVA,2021/07/22,2021,,,
MINI MERCADO JUSTO Y BUENO ENVIGADO VALLEJUELOS,ABURRA SUR,208738,2018/04/11,ACTIVA,2021/03/24,2021,6.1659748,-75.5949527,"Cr 46A con, Cl. 44 Sur, Zona 8, Envigado, Antioquia, Colombia"
SUPERMERCADO JUSTO Y BUENO JAMUNDI -EL ROSARIO,CALI,1099479,2020/10/30,CANCELADA,2021/02/15,2021,3.257461,-76.5456231,"Cra 11 # 3, Jamundí, Valle del Cauca, Colombia"
MINIMERCADO JUSTO Y BUENO JAMUNDI SUAREZ,CALI,1111805,2021/03/11,CANCELADA,2021/03/11,2021,3.2766902,-76.5378223,"Av. Sachamate, Jamundí, Valle del Cauca, Colombia"
SUPERMERCADOS JUSTO Y BUENO JAMUNDI - CENTRO,CALI,1071144,2019/12/10,CANCELADA,2021/02/15,2021,3.2612001,-76.5422876,"Cra 11 # 8 - 63, Jamundí, Valle del Cauca, Colombia"
MINIMERCADO JUSTO Y BUENO MACAREGUA,BUCARAMANGA,9000350159,2016/06/23,ACTIVA,2021/03/17,2021,6.698432299999999,-73.5124313,"Cl. 3 #4-58, El Carmen de Chucurí, Santander, Colombia"
SUPERMERCADO JUSTO Y BUENO BONANZA,BOGOTA,3269599,2020/08/06,ACTIVA,2021/03/19,2021,4.686804899999999,-74.0942599,"Cl 72 #71-25, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO LA GAVIOTA,IBAGUE,292362,2018/05/18,ACTIVA,2021/03/25,2021,,,
SUPERMERCADO JUSTO Y BUENO ZIPAQUIRA LA ESPERANZA,BOGOTA,3300251,2020/10/22,ACTIVA,2021/03/19,2021,5.010197499999999,-73.99009769999999,"Cl. 4 # 32 - 17, Zipaquirá, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO ZIPAQUIRA SAN RAFAEL,BOGOTA,2767016,2017/01/16,ACTIVA,2021/03/19,2021,4.9343583,-73.938035,"Via Colpapel, Tocancipá, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO PERPETUO SOCORRO,BUCARAMANGA,9000385124,2017/09/11,ACTIVA,2021/03/17,2021,6.698432299999999,-73.5124313,"Cl. 3 #4-58, El Carmen de Chucurí, Santander, Colombia"
SUPERMERCADO JUSTO Y BUENO LAS MARGARITAS,BOGOTA,3261018,2020/07/14,ACTIVA,2021/03/19,2021,4.823496599999999,-73.9359076,"Lote Rancho Klarens, Guasca, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO SINCELEJO EL PROGRESO,SINCELEJO,118527,2020/12/07,ACTIVA,2021/03/23,2021,9.289649599999999,-75.3837046,"Cra 19 # 42 - 55, Sincelejo, Sucre, Colombia"
MINIMERCADO JUSTO Y BUENO CAÑAVERAL,BUCARAMANGA,9000423404,2019/02/12,ACTIVA,2021/03/17,2021,7.062905199999999,-73.10527019999999,"Cl. 197 #21-360, Floridablanca, Santander, Colombia"
SUPERMERCADOS JUSTO Y BUENO - TULUA PRINCIPE,TULUA,98959,2019/09/09,ACTIVA,2021/03/25,2021,4.077859,-76.1967947,"Cra 27A #34-30, Tuluá, Valle del Cauca, Colombia"
SUPERMECADOS JUSTO Y BUENO - PARQUE INFANTIL PASTO,PASTO,194794,2019/10/28,CANCELADA,2021/03/11,2021,,,
SUPERMERCADO JUSTO Y BUENO PASTO SANTA MONICA,PASTO,192353,2019/07/22,CANCELADA,2021/03/11,2021,,,
SUPERMERCADO JUSTO Y BUENO - PASTO - BELLAVISTA,PASTO,195507,2019/12/02,CANCELADA,2021/03/11,2021,,,
SUPERMERCADO JUSTO Y BUENO - PASTO SAN VICENTE -,PASTO,192352,2019/07/22,CANCELADA,2021/03/11,2021,,,
SUPERMERCADOS JUSTO Y BUENO PASTO-SANTA BARBARA,PASTO,205065,2020/12/02,CANCELADA,2021/03/24,2021,,,
SUPERMERCADOS JUSTO Y BUENO PASTO-UNICENTRO,PASTO,202186,2020/09/03,CANCELADA,2021/03/24,2021,,,
JUSTO Y BUENO BARRANQUILLA CARRIZAL,BARRANQUILLA,774341,2020/11/10,ACTIVA,2021/03/31,2021,10.9393034,-74.8037619,"Cra 4 # 49b-107, Metropolitana, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO BARRANQUILLA LAS AMERICAS,BARRANQUILLA,755324,2020/02/03,CANCELADA,2020/02/03,2020,10.9393034,-74.8037619,"Cra 4 # 49b-107, Metropolitana, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO BARRANQUILLA LAS AMERICAS,BARRANQUILLA,775970,2020/11/30,CANCELADA,2021/03/31,2021,10.9393034,-74.8037619,"Cra 4 # 49b-107, Metropolitana, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO BARRANQUILLA CIUDAD JARDIN,BARRANQUILLA,763630,2020/07/22,ACTIVA,2021/03/31,2021,10.9919415,-74.81486869999999,"Cl. 78 #4215, Las Mercedes, Barranquilla, Atlántico, Colombia"
JUSTO Y BUENO BARRANQUILLA LAS MERCEDES,BARRANQUILLA,767244,2020/09/01,CANCELADA,2021/03/31,2021,10.9930942,-74.81383149999999,"Cra 42b # 76 - 95, Las Mercedes, Barranquilla, Atlántico, Colombia"
MINIMERCADO JUSTO Y BUENO LAS MERCEDES,BUCARAMANGA,9000353275,2016/07/29,ACTIVA,2021/03/17,2021,,,
SUPERMERCADO JUSTO Y BUENO DONCELLO CAQUETA,FLORENCIA PARA EL CAQUETA,105451,2018/06/20,ACTIVA,2021/01/22,2021,1.682142,-75.2871567,"Cra 5 n 2 33, El Doncello, Caquetá, Colombia"
JUSTO Y BUENO CARTAGENA SAN PEDRO MARTIR,CARTAGENA,44322802,2020/12/04,ACTIVA,2021/03/26,2021,10.3765333,-75.4909802,"Cra 65A #68A 08, La Gloria, Cartagena de Indias, Bolívar, Colombia"
SUPERMERCADO JUSTO Y BUENO MEDELLIN CASTILLA CALLE 96,MEDELLIN PARA ANTIOQUIA,71117802,2020/10/28,ACTIVA,2021/03/31,2021,6.2909714,-75.5718626,"Cl. 96 # 67 - 52, Castilla, Medellín, Castilla, Medellín, Antioquia, Colombia"
SUPERMERCADOS JUSTO Y BUENO IPIALES - ALCALDIA,IPIALES,47611,2020/03/18,CANCELADA,2021/02/18,2021,0.830068,-77.63498799999999,"Cra. 1A # 11 - 85, Ipiales, Nariño, Colombia"
SUPERMERCADOS JUSTO Y BUENO CALI-POPULAR,CALI,1101670,2020/11/23,CANCELADA,2021/02/15,2021,3.4137377,-76.5095827,"Cl. 40 #41b61 41b, Union de Vivienda Popular, Cali, Valle del Cauca, Colombia"
SUPERMERCADO JUSTO Y BUENO CHICALA NEIVA,HUILA,332040,2019/09/06,ACTIVA,2021/03/25,2021,2.9663804,-75.2958323,"Cra. 1 # 70 - 123, Neiva, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO - CALI VILLA DEL SOL,CALI,1058589,2019/07/25,CANCELADA,2021/02/15,2021,,,
SUPERMERCADO JUSTO Y BUENO AGUA DE DIOS,GIRARDOT,95278,2019/09/05,ACTIVA,2021/02/23,2021,4.3762379,-74.66822119999999,"Cra. 10 # 11 - 29, Agua de Dios, Cundinamarca, Colombia"
JUSTO Y BUENO ANZOATEGUI TOLIMA,IBAGUE,321444,2020/09/30,ACTIVA,2021/03/25,2021,4.873228,-75.1732825,"Cra. 10 # 3-01, Murillo, Tolima, Colombia"
JUSTO Y BUENO MURILLO TOLIMA,HONDA,70465,2020/11/30,ACTIVA,2021/03/26,2021,4.873228,-75.1732825,"Cra. 10 # 3-01, Murillo, Tolima, Colombia"
JUSTO Y BUENO ATLANTICO PUERTO COLOMBIA CRA 10,BARRANQUILLA,744902,2019/09/13,CANCELADA,2021/03/31,2021,,,
MINIMERCADO JUSTO Y BUENO SANTA LUCIA,BOGOTA,2674195,2016/04/08,ACTIVA,2021/03/19,2021,4.823496599999999,-73.9359076,"Lote Rancho Klarens, Guasca, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO CHIA SANTA LUCIA,BOGOTA,3176317,2019/10/07,ACTIVA,2021/03/19,2021,4.860778,-74.06038,"Cl. 11 #10-35, Chía, Cundinamarca, Colombia"
SUPERMERCADOS JUSTO Y BUENO - ZARZAL,TULUA,99667,2019/12/23,CANCELADA,2020/03/06,2020,,,
SUPERMERCADO JUSTO Y BUENO GARZON 3,HUILA,326515,2019/04/23,ACTIVA,2021/03/26,2021,2.9254233,-75.292165,"C. 8 #1H-24, Neiva, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO GIRARDOT SANTANDER,GIRARDOT,81825,2016/10/24,CANCELADA,2021/01/22,2021,,,
MINIMERCADO JUSTO Y BUENO CIUDAD BERNA 2,BOGOTA,2742029,2016/10/07,ACTIVA,2021/03/19,2021,4.7126206,-74.03382069999999,"Cl. 134 #9 - 51, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO GARZON,HUILA,312731,2018/04/27,ACTIVA,2021/03/05,2021,2.1993345,-75.6269244,"Cra. 10 #9-17, Garzón, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO GARZON 4,HUILA,332042,2019/09/06,ACTIVA,2021/03/25,2021,,,
SUPERMERCADO JUSTO Y BUENO APARTADO TRONCAL,URABA,101410,2020/11/24,ACTIVA,2021/03/29,2021,,,
JUSTO Y BUENO GUAMO 2 TOLIMA,SUR Y ORIENTE DEL TOLIMA,105572,2020/11/27,ACTIVA,2021/02/11,2021,4.1509224,-74.8893989,"Cra. 4 #13-75, El Espinal, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO GUAMO,SUR Y ORIENTE DEL TOLIMA,87264,2016/10/28,CANCELADA,2021/02/11,2021,,,
SUPERMERCADO JUSTO Y BUENO PUEBLO NUEVO,MONTERIA,175564,2019/10/21,ACTIVA,2021/03/25,2021,,,
SUPERMERCADO JUSTO Y BUENO SOGAMOSO PINARES,SOGAMOSO,82621,2020/06/10,ACTIVA,2021/03/08,2021,5.7268023,-72.9219755,"Cra. 11 # 39 -54, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN JERONIMO,MEDELLIN PARA ANTIOQUIA,64794202,2017/12/05,ACTIVA,2021/03/31,2021,6.4436871,-75.7288994,"Cra. 11 #22 21, San Jerónimo, Antioquia, Colombia"
SUPERMERCADO JUSTO Y BUENO ALTOS DE LA PRADERA,FLORENCIA PARA EL CAQUETA,105070,2018/05/18,ACTIVA,2021/01/22,2021,10.6878971,-71.6769418,"M8QF+56G, Maracaibo 4005, Zulia, Venezuela"
SUPERMERCADO JUSTO Y BUENO LOMITAS DE PRADERA,CUCUTA,380524,2020/10/22,ACTIVA,2021/03/31,2021,,,
SUPERMERCADO JUSTO Y BUENO PRADERA VALLE,PALMIRA,127043,2019/07/22,CANCELADA,2021/02/18,2021,3.420058,-76.2428181,"Cra. 11 #6-62, Pradera, Valle del Cauca, Colombia"
MINIMERCADO JUSTO Y BUENO PABLO VI,BUCARAMANGA,9000468464,2020/08/18,ACTIVA,2021/03/17,2021,,,
JUSTO Y BUENO ESPINAL CABALLERO Y GONGORA TOLIMA,SUR Y ORIENTE DEL TOLIMA,105232,2020/11/04,ACTIVA,2021/02/11,2021,4.1460802,-74.8829513,"Cra. 11 #9 - 54, El Espinal, Tolima, Colombia"
MINIMERCADO JUSTO Y BUENO DUITAMA DIVINO NIÑO,DUITAMA,87883,2017/12/11,CANCELADA,2021/03/08,2021,5.8239,-73.0361566,"Cra. 11 Bis # 9 - 37, Duitama, Boyacá, Colombia"
SUPERMERCADO JUSTO Y BUENO PUERTO SALGAR,LA DORADA,53271,2018/12/27,ACTIVA,2021/02/11,2021,5.4642176,-74.65597679999999,"Cra. 11, Puerto Salgar, Cundinamarca, Colombia"
JUSTO Y BUENO GIRARDOT ROSA BLANCA,GIRARDOT,101245,2020/12/02,ACTIVA,2021/01/25,2021,4.3099121,-74.80108,"Cra. 11 #32-81, Girardot, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO BARBOSA CAMPO ALEGRE,BUCARAMANGA,9000417483,2018/11/15,ACTIVA,2021/03/17,2021,,,
SUPERMERCADO JUSTO Y BUENO CAMPOALEGRE,HUILA,310284,2018/03/09,ACTIVA,2021/03/05,2021,2.6853836,-75.3277432,"Cra. 12 #17-43, Campo Alegre, Campoalegre, Huila, Colombia"
MINIMERCADO JUSTO Y BUENO FUNZA MEXICO,FACATATIVA,104689,2016/10/06,CANCELADA,2017/03/16,2017,,,
MINIMERCADO JUSTO Y BUENO CHIA CALATRAVA,BOGOTA,2974281,2018/06/18,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO CHIA CAMPINCITO,BOGOTA,2780271,2017/02/14,ACTIVA,2021/03/19,2021,4.8399271,-74.0610131,"Conjunto Bellavista, Chía, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO CHIA DELICIAS,BOGOTA,2756956,2016/11/24,ACTIVA,2021/03/19,2021,4.8691664,-74.0405346,"Cl. 24 #3E-120, Chía, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO CHIA CENTRO HISTORICO,BOGOTA,3197287,2019/12/12,ACTIVA,2021/03/19,2021,4.8623159,-74.0602828,"Cra. 11 #12 - 43, Chía, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO CHIA LA FAGUA,BOGOTA,3214767,2020/02/06,ACTIVA,2021/03/19,2021,4.884592899999999,-74.0667493,"Anillo Vial Fagua, Chía, Cundinamarca, Colombia"
SUPERMERCADO JUSTO Y BUENO CHIA TRES ESQUINAS,BOGOTA,3197285,2019/12/12,ACTIVA,2021/03/19,2021,4.8685164,-74.05389629999999,"Cra. 9 # 21 - 72, Chía, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO FONTIBON RECODO,BOGOTA,2742034,2016/10/07,ACTIVA,2021/03/19,2021,4.7126206,-74.03382069999999,"Cl. 134 #9 - 51, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO DISTRACCION,LA GUAJIRA,160501,2020/12/07,ACTIVA,2021/03/31,2021,10.9557581,-72.7888255,"Cl. 11 #7 91-93, Barrancas, La Guajira, Colombia"
MINIMERCADO JUSTO Y BUENO VILLAVICENCIO SAN FERNANDO,VILLAVICENCIO,323201,2017/11/02,ACTIVA,2021/03/09,2021,4.1499024,-73.61325049999999,"Cra. 14 # 39 - 28, Villavicencio, Meta, Colombia"
JUSTO Y BUENO SOLEDAD 2000 CARRERA 14,BARRANQUILLA,776413,2020/12/04,ACTIVA,2021/03/31,2021,,,
MINIMERCADO JUSTO Y BUENO SOLEDAD,BOGOTA,2765344,2017/01/10,ACTIVA,2021/03/19,2021,,,
MINIMERCADO JUSTO Y BUENO ARMENIA,ARMENIA,224070,2018/03/09,ACTIVA,2021/01/22,2021,4.5569457,-75.6621711,"CRA 19 URBANIZACION PROVITEQ, Armenia, Quindío, Colombia"
MINIMERCADO JUSTO Y BUENO VILLANUEVA,CASANARE,138796,2018/11/26,ACTIVA,2021/02/26,2021,4.6105396,-72.933273,"Cra. 14 #6-2 a 6-72, Villanueva, Casanare, Colombia"
JUSTO Y BUENO EL PAIS IBAGUE,IBAGUE,323030,2020/11/09,ACTIVA,2021/03/25,2021,4.4540443,-75.1340668,"Cra. 14a # 157 - 50, Ibagué, Tolima, Colombia"
SUPERMERCADO JUSTO Y BUENO ALMIRANTE PADILLA,LA GUAJIRA,159687,2020/10/19,ACTIVA,2021/02/12,2021,,,
SUPERMERCADOS JUSTO Y BUENO - CALI EDS FLORESTA,CALI,1067495,2019/10/21,CANCELADA,2021/02/15,2021,,,
MINIMERCADO JUSTO Y BUENO CERETE SAN DIEGO,MONTERIA,166206,2018/08/29,ACTIVA,2021/03/25,2021,8.882865599999999,-75.7908077,"Cra. 15 #9B-09, Cereté, Córdoba, Colombia"
SUPERMERCADO JUSTO Y BUENO VILLAVICENCIO PINILLA,VILLAVICENCIO,364649,2020/01/28,ACTIVA,2021/03/09,2021,4.1310284,-73.58907479999999,"Cra. 15 Este # 26 - 36, Villavicencio, Meta, Colombia"
JUSTO Y BUENO SANTA MARTA LOS NARANJOS,SANTA MARTA PARA EL MAGDALENA,236095,2020/12/02,ACTIVA,2021/03/30,2021,,,
SUPERMERCADOS JUSTO Y BUENO - CAICEDONIA VALLE,SEVILLA,17240,2019/08/28,CANCELADA,2021/03/11,2021,,,
SUPERMERCADO JUSTO Y BUENO GIRARDOTA PLAZA DE MERCADO,MEDELLIN PARA ANTIOQUIA,69843602,2020/02/11,CANCELADA,2020/02/11,2020,,,
JUSTO Y BUENO SANTA MARTA LOS ALMENDROS,SANTA MARTA PARA EL MAGDALENA,219177,2019/07/24,ACTIVA,2021/03/30,2021,11.2458991,-74.1937592,"Cra. 19 #10-42, Los almendros, Santa Marta, Magdalena, Colombia"
JUSTO Y BUENO SANTA MARTA BARRIO  TRECE DE JUNIO,SANTA MARTA PARA EL MAGDALENA,236549,2020/12/21,ACTIVA,2021/04/19,2021,11.237459,-74.1984904,"Cra. 17 # 21 - 49, Comuna 4, Santa Marta, Magdalena, Colombia"
JUSTO Y BUENO CARTAGENA CASTILLO SAN FELIPE,CARTAGENA,44036102,2020/10/19,ACTIVA,2021/03/26,2021,10.4245616,-75.5381711,"Cra. 17 # 32-30, Espinal, Cartagena de Indias, Bolívar, Colombia"
MINIMERCADO JUSTO Y BUENO EL TERMINAL,BUCARAMANGA,9000379987,2017/07/12,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO SOGAMOSO SAN ANDRESITO,SOGAMOSO,73188,2017/12/04,ACTIVA,2021/03/08,2021,5.720898099999999,-72.9340155,"Cra. 18 #12-89, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO SOGAMOSO TERMINAL,SOGAMOSO,73189,2017/12/04,CANCELADA,2021/03/08,2021,5.720023100000001,-72.9319431,"Cra. 17 #12-40, Sogamoso, Boyacá, Colombia"
MINIMERCADO JUSTO Y BUENO BRISAS DEL FONCE,BUCARAMANGA,9000437719,2019/07/16,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO SAN GIL PLAZA,BUCARAMANGA,9000360920,2016/11/15,ACTIVA,2021/03/17,2021,6.5497543,-73.13598,"Cra. 17 #35-46, San Gil, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO INDUMIL SOACHA,BOGOTA,2694532,2016/06/03,ACTIVA,2021/03/19,2021,4.5802152,-74.24303859999999,"Cra. 17 #30-14, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO LA INDUSTRIAL,BUCARAMANGA,9000387771,2017/10/12,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO SOACHA PARQUE,BOGOTA,2696318,2016/06/09,ACTIVA,2021/03/19,2021,4.587502499999999,-74.2059695,"Cra. 7A #30 -05, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA SAN MATEO,BOGOTA,3026290,2018/10/17,ACTIVA,2021/03/19,2021,4.5806778,-74.20371159999999,"Ac. 30, Soacha, Cundinamarca, Colombia"
MINIMERCADO JUSTO Y BUENO SOACHA SANTA ANA,BOGOTA,2694497,2016/06/03,CANCELADA,2017/03/10,2017,,,
MINIMERCADO JUSTO Y BUENO SOACHA SECTOR PINTO,BOGOTA,2765337,2017/01/10,ACTIVA,2021/03/19,2021,4.5781035,-74.2102529,"Cl 24A #NO. 4 - 26, Soacha, Cundinamarca, Colombia"
MINI MERCADO JUSTO Y BUENO SAN GIL CENTRO,BUCARAMANGA,9000357609,2016/09/26,ACTIVA,2021/03/17,2021,6.553720999999999,-73.13074979999999,"Cra. 9 #9-72, San Gil, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO CIUDAD BOLIVAR,MEDELLIN PARA ANTIOQUIA,65574102,2018/04/03,CANCELADA,2019/05/28,2019,,,
MINIMERCADO JUSTO Y BUENO ESTACION SAN PABLO,BUCARAMANGA,9000486004,2021/03/17,ACTIVA,2021/03/17,2021,7.1038582,-73.19400379999999,"Lebrija, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO LUCERO BAJO,BOGOTA,2865522,2017/09/08,ACTIVA,2021/03/19,2021,4.7385507,-74.0649174,"Cra. 59 # 152 - 49 local 202, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO PARQUE BOLIVAR,BUCARAMANGA,9000352478,2016/07/19,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO SAN BLAS,BOGOTA,2899922,2017/12/18,ACTIVA,2021/03/19,2021,4.6940624,-74.0564594,"Cra. 45 #106 - 15, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN JOAQUIN,VALLEDUPAR,148372,2017/10/17,ACTIVA,2021/02/12,2021,,,
MINIMERCADO JUSTO Y BUENO SAN JOAQUIN B,BOGOTA,2982081,2018/07/06,ACTIVA,2021/03/19,2021,4.5411081,-74.1378072,"Cra. 17A #76A-23, Bogotá, Colombia"
MINIMERCADO JUSTO Y BUENO SAN JOAQUIN J Y B,PEREIRA,18154290,2018/06/07,CANCELADA,2020/03/06,2020,,,
SUPERMERCADO JUSTO Y BUENO LAS GRANJAS,HUILA,313195,2018/05/14,ACTIVA,2021/03/05,2021,2.9426695,-75.2915615,"Cl. 26 Sur #34-31, Comuna 2, Neiva, Huila, Colombia"
SUPERMERCADO JUSTO Y BUENO SIMON BOLIVAR,IBAGUE,285867,2017/11/09,ACTIVA,2021/03/25,2021,,,
SUPERMERCADO JUSTO Y BUENO J VARGAS,BOGOTA,3129714,2019/06/20,ACTIVA,2021/03/19,2021,4.6850966,-74.0847635,"Cl. 77 # 69-50, Bogotá, Colombia"
SUPERMERCADO JUSTO Y BUENO LA CASONA,BUCARAMANGA,9000446816,2019/11/21,ACTIVA,2021/03/17,2021,,,
MINIMERCADO JUSTO Y BUENO DUITAMA SOATAMA,DUITAMA,93254,2019/02/05,CANCELADA,2021/03/08,2021,,,
MINIMERCADO JUSTO Y BUENO SAN ALONSO,BUCARAMANGA,9000353276,2016/07/29,ACTIVA,2021/03/17,2021,7.1291009,-73.117012,"Cra. 30 #n.21-06, Bucaramanga, Santander, Colombia"
MINIMERCADO JUSTO Y BUENO SAN FRANCISCO MUTUALIDAD,BUCARAMANGA,9000347741,2016/05/25,ACTIVA,2021/03/17,2021,7.1279809,-73.1231626,"Cl. 21 #22-42, Comuna 4 Occidental, Bucaramanga, Santander, Colombia"
